Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,HeuristicExecution Number
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (7, 12), (6, 12), (6, 13), (6, 14), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1698,859,BFS,c1,h1,6
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (11, 13), (10, 13), (9, 13), (9, 14), (9, 15), (8, 15), (7, 15), (7, 16), (7, 17), (7, 18), (6, 18), (6, 19), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1698,859,BFS,c2,h1,6
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (11, 13), (11, 14), (11, 15), (10, 15), (9, 15), (9, 16), (9, 17), (9, 18), (8, 18), (8, 19), (7, 19), (7, 20), (6, 20), (6, 21), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",270,1670,843,BFS,c3,h1,6
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (10, 13), (10, 14), (9, 14), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (7, 18), (6, 18), (6, 19), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1676,847,BFS,c4,h1,6
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (12, 13), (12, 14), (12, 15), (11, 15), (10, 15), (10, 16), (9, 16), (8, 16), (7, 16), (7, 17), (6, 17), (6, 18), (6, 19), (6, 20), (6, 21), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1670,843,BFS,c1,h1,7
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (12, 13), (11, 13), (11, 14), (11, 15), (10, 15), (9, 15), (8, 15), (8, 16), (7, 16), (6, 16), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1676,847,BFS,c2,h1,7
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (13, 16), (13, 17), (13, 18), (13, 19), (12, 19), (12, 20), (12, 21), (11, 21), (10, 21), (10, 22), (10, 23), (10, 24), (9, 24), (8, 24), (7, 24), (7, 25), (6, 25), (6, 26), (5, 26), (5, 27), (5, 28)]",264,1683,850,BFS,c3,h1,7
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (9, 12), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (8, 18), (8, 19), (8, 20), (8, 21), (7, 21), (7, 22), (6, 22), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",267,1676,847,BFS,c4,h1,7
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (12, 13), (12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (12, 19), (11, 19), (11, 20), (10, 20), (9, 20), (8, 20), (8, 21), (8, 22), (7, 22), (7, 23), (7, 24), (7, 25), (6, 25), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1667,841,BFS,c1,h1,8
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (11, 21), (11, 22), (10, 22), (9, 22), (8, 22), (7, 22), (6, 22), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1670,843,BFS,c2,h1,8
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (10, 13), (9, 13), (8, 13), (8, 14), (7, 14), (6, 14), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",269,1670,843,BFS,c3,h1,8
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (10, 16), (10, 17), (10, 18), (9, 18), (8, 18), (8, 19), (7, 19), (7, 20), (7, 21), (7, 22), (6, 22), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",252,1698,859,BFS,c4,h1,8
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (11, 12), (11, 13), (10, 13), (10, 14), (9, 14), (8, 14), (7, 14), (7, 15), (6, 15), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1670,843,BFS,c1,h1,9
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (11, 12), (11, 13), (10, 13), (9, 13), (8, 13), (8, 14), (8, 15), (7, 15), (6, 15), (6, 16), (6, 17), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1670,843,BFS,c2,h1,9
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (9, 16), (8, 16), (8, 17), (7, 17), (7, 18), (6, 18), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",273,1670,843,BFS,c3,h1,9
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (11, 13), (10, 13), (10, 14), (10, 15), (10, 16), (10, 17), (9, 17), (9, 18), (8, 18), (8, 19), (7, 19), (7, 20), (6, 20), (6, 21), (6, 22), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",251,1697,858,BFS,c4,h1,9
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (11, 12), (10, 12), (9, 12), (9, 13), (9, 14), (9, 15), (8, 15), (7, 15), (6, 15), (6, 16), (6, 17), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1698,859,BFS,c1,h1,10
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (13, 16), (12, 16), (11, 16), (10, 16), (10, 17), (9, 17), (9, 18), (8, 18), (8, 19), (8, 20), (7, 20), (6, 20), (6, 21), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1698,859,BFS,c2,h1,10
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (9, 16), (8, 16), (7, 16), (7, 17), (7, 18), (7, 19), (6, 19), (6, 20), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",270,1676,847,BFS,c3,h1,10
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (11, 12), (10, 12), (9, 12), (9, 13), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",242,1698,859,BFS,c4,h1,10
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (12, 13), (11, 13), (11, 14), (11, 15), (10, 15), (10, 16), (9, 16), (9, 17), (9, 18), (8, 18), (7, 18), (6, 18), (6, 19), (6, 20), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1698,859,BFS,c1,h1,11
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (11, 13), (11, 14), (11, 15), (10, 15), (10, 16), (9, 16), (9, 17), (8, 17), (7, 17), (7, 18), (6, 18), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1698,859,BFS,c2,h1,11
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (11, 13), (11, 14), (10, 14), (10, 15), (9, 15), (8, 15), (8, 16), (8, 17), (7, 17), (6, 17), (6, 18), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",270,1692,855,BFS,c3,h1,11
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (12, 13), (12, 14), (12, 15), (11, 15), (11, 16), (11, 17), (11, 18), (10, 18), (9, 18), (8, 18), (7, 18), (6, 18), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",237,1698,859,BFS,c4,h1,11
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (9, 12), (8, 12), (7, 12), (6, 12), (5, 12), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1698,859,BFS,c1,h1,12
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (9, 12), (9, 13), (9, 14), (9, 15), (8, 15), (8, 16), (7, 16), (7, 17), (6, 17), (6, 18), (6, 19), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1670,843,BFS,c2,h1,12
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (7, 12), (7, 13), (6, 13), (6, 14), (6, 15), (6, 16), (6, 17), (6, 18), (6, 19), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",268,1698,859,BFS,c3,h1,12
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (11, 13), (11, 14), (10, 14), (9, 14), (8, 14), (8, 15), (7, 15), (7, 16), (6, 16), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",239,1670,843,BFS,c4,h1,12
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (10, 13), (9, 13), (9, 14), (8, 14), (8, 15), (7, 15), (6, 15), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1670,843,BFS,c1,h1,13
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (11, 13), (10, 13), (9, 13), (8, 13), (7, 13), (6, 13), (6, 14), (6, 15), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1670,843,BFS,c2,h1,13
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (13, 14), (12, 14), (12, 15), (11, 15), (11, 16), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (9, 20), (8, 20), (7, 20), (6, 20), (6, 21), (6, 22), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",272,1670,843,BFS,c3,h1,13
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (10, 11), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (6, 17), (6, 18), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",243,1670,843,BFS,c4,h1,13
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (10, 17), (9, 17), (8, 17), (7, 17), (7, 18), (6, 18), (6, 19), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1670,843,BFS,c1,h1,14
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (12, 13), (11, 13), (11, 14), (11, 15), (11, 16), (10, 16), (9, 16), (9, 17), (9, 18), (8, 18), (8, 19), (7, 19), (7, 20), (7, 21), (7, 22), (7, 23), (7, 24), (6, 24), (6, 25), (6, 26), (6, 27), (6, 28), (5, 28)]",290,1683,850,BFS,c2,h1,14
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (12, 13), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (10, 18), (9, 18), (9, 19), (8, 19), (8, 20), (8, 21), (7, 21), (7, 22), (7, 23), (6, 23), (6, 24), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",271,1669,842,BFS,c3,h1,14
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (12, 13), (12, 14), (12, 15), (12, 16), (11, 16), (10, 16), (10, 17), (9, 17), (9, 18), (9, 19), (9, 20), (9, 21), (9, 22), (9, 23), (9, 24), (8, 24), (7, 24), (7, 25), (6, 25), (6, 26), (6, 27), (6, 28), (5, 28)]",244,1691,855,BFS,c4,h1,14
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (12, 13), (11, 13), (10, 13), (10, 14), (10, 15), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (6, 17), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1698,859,BFS,c1,h1,15
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (10, 16), (10, 17), (9, 17), (9, 18), (9, 19), (9, 20), (8, 20), (7, 20), (7, 21), (6, 21), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1661,838,BFS,c2,h1,15
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (12, 13), (12, 14), (12, 15), (11, 15), (10, 15), (9, 15), (8, 15), (8, 16), (7, 16), (7, 17), (6, 17), (6, 18), (6, 19), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",269,1670,843,BFS,c3,h1,15
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (11, 13), (11, 14), (10, 14), (9, 14), (8, 14), (8, 15), (7, 15), (7, 16), (6, 16), (6, 17), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",240,1698,859,BFS,c4,h1,15
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (12, 13), (11, 13), (10, 13), (10, 14), (9, 14), (9, 15), (9, 16), (9, 17), (8, 17), (8, 18), (7, 18), (6, 18), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1670,843,BFS,c1,h1,16
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (7, 12), (6, 12), (6, 13), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1670,843,BFS,c2,h1,16
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (12, 13), (12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (12, 19), (11, 19), (11, 20), (10, 20), (9, 20), (9, 21), (8, 21), (8, 22), (7, 22), (7, 23), (6, 23), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",270,1692,855,BFS,c3,h1,16
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (13, 14), (13, 15), (13, 16), (12, 16), (12, 17), (12, 18), (12, 19), (11, 19), (11, 20), (11, 21), (10, 21), (10, 22), (9, 22), (8, 22), (7, 22), (7, 23), (7, 24), (7, 25), (6, 25), (6, 26), (6, 27), (5, 27), (5, 28)]",238,1691,855,BFS,c4,h1,16
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (10, 13), (9, 13), (8, 13), (8, 14), (8, 15), (7, 15), (6, 15), (6, 16), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1698,859,BFS,c1,h1,17
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (12, 13), (12, 14), (11, 14), (10, 14), (9, 14), (9, 15), (9, 16), (8, 16), (8, 17), (8, 18), (7, 18), (7, 19), (7, 20), (6, 20), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1676,847,BFS,c2,h1,17
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (10, 11), (10, 12), (9, 12), (9, 13), (8, 13), (7, 13), (6, 13), (5, 13), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",273,1670,843,BFS,c3,h1,17
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (10, 16), (10, 17), (9, 17), (9, 18), (9, 19), (8, 19), (8, 20), (7, 20), (6, 20), (6, 21), (6, 22), (6, 23), (6, 24), (6, 25), (5, 25), (5, 26), (5, 27), (5, 28)]",243,1667,841,BFS,c4,h1,17
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (10, 12), (9, 12), (8, 12), (8, 13), (8, 14), (7, 14), (6, 14), (6, 15), (6, 16), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1698,859,BFS,c1,h1,18
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (12, 13), (11, 13), (11, 14), (11, 15), (11, 16), (10, 16), (9, 16), (9, 17), (9, 18), (8, 18), (8, 19), (7, 19), (7, 20), (6, 20), (6, 21), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1670,843,BFS,c2,h1,18
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (12, 13), (12, 14), (12, 15), (11, 15), (11, 16), (10, 16), (9, 16), (9, 17), (8, 17), (8, 18), (8, 19), (8, 20), (8, 21), (7, 21), (7, 22), (7, 23), (7, 24), (6, 24), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",272,1691,855,BFS,c3,h1,18
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (11, 12), (10, 12), (9, 12), (9, 13), (8, 13), (8, 14), (8, 15), (8, 16), (8, 17), (7, 17), (7, 18), (6, 18), (6, 19), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",252,1670,843,BFS,c4,h1,18
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (12, 13), (11, 13), (10, 13), (9, 13), (8, 13), (8, 14), (8, 15), (7, 15), (7, 16), (7, 17), (6, 17), (6, 18), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1670,843,BFS,c1,h1,19
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (11, 12), (11, 13), (11, 14), (11, 15), (10, 15), (9, 15), (8, 15), (7, 15), (6, 15), (6, 16), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1698,859,BFS,c2,h1,19
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (12, 13), (12, 14), (11, 14), (10, 14), (9, 14), (8, 14), (7, 14), (6, 14), (5, 14), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",267,1692,855,BFS,c3,h1,19
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (13, 14), (12, 14), (12, 15), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (8, 19), (8, 20), (7, 20), (6, 20), (6, 21), (6, 22), (6, 23), (6, 24), (6, 25), (6, 26), (5, 26), (5, 27), (5, 28)]",236,1685,851,BFS,c4,h1,19
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (12, 12), (12, 13), (11, 13), (10, 13), (10, 14), (10, 15), (9, 15), (9, 16), (8, 16), (8, 17), (7, 17), (7, 18), (7, 19), (7, 20), (6, 20), (6, 21), (6, 22), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",250,1670,843,BFS,c1,h1,20
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (12, 12), (11, 12), (11, 13), (11, 14), (10, 14), (10, 15), (9, 15), (8, 15), (8, 16), (7, 16), (7, 17), (7, 18), (7, 19), (6, 19), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",290,1670,843,BFS,c2,h1,20
"(13, 11)","(5, 28)","[(13, 11), (12, 11), (11, 11), (11, 12), (10, 12), (10, 13), (10, 14), (9, 14), (8, 14), (7, 14), (7, 15), (6, 15), (5, 15), (5, 16), (5, 17), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",268,1698,859,BFS,c3,h1,20
"(13, 11)","(5, 28)","[(13, 11), (13, 12), (13, 13), (13, 14), (12, 14), (11, 14), (10, 14), (9, 14), (9, 15), (9, 16), (9, 17), (9, 18), (9, 19), (9, 20), (9, 21), (8, 21), (8, 22), (7, 22), (7, 23), (6, 23), (5, 23), (5, 24), (5, 25), (5, 26), (5, 27), (5, 28)]",259,1698,859,BFS,c4,h1,20
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (2, 8), (3, 8), (3, 7), (3, 6), (4, 6), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1161,580,BFS,c1,h1,1
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (3, 10), (4, 10), (4, 9), (5, 9), (5, 8), (5, 7), (5, 6), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1161,580,BFS,c2,h1,1
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (5, 6), (6, 6), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",290,1126,562,BFS,c3,h1,1
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (2, 10), (3, 10), (3, 9), (4, 9), (5, 9), (6, 9), (6, 8), (7, 8), (8, 8), (8, 7), (8, 6), (9, 6), (10, 6), (10, 5), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",235,1126,562,BFS,c4,h1,1
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (2, 10), (2, 9), (2, 8), (2, 7), (3, 7), (3, 6), (4, 6), (4, 5), (5, 5), (6, 5), (7, 5), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",250,1126,562,BFS,c1,h1,2
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (1, 10), (1, 9), (1, 8), (1, 7), (2, 7), (2, 6), (2, 5), (3, 5), (4, 5), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1126,562,BFS,c2,h1,2
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (6, 10), (7, 10), (7, 9), (8, 9), (8, 8), (9, 8), (9, 7), (10, 7), (10, 6), (11, 6), (11, 5), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",291,1126,562,BFS,c3,h1,2
"(1, 12)","(18, 4)","[(1, 12), (1, 11), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (8, 10), (8, 9), (9, 9), (10, 9), (11, 9), (11, 8), (11, 7), (12, 7), (12, 6), (13, 6), (13, 5), (14, 5), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",240,1126,562,BFS,c4,h1,2
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (3, 12), (3, 11), (4, 11), (5, 11), (6, 11), (6, 10), (7, 10), (7, 9), (8, 9), (9, 9), (9, 8), (10, 8), (10, 7), (11, 7), (12, 7), (12, 6), (13, 6), (13, 5), (14, 5), (15, 5), (16, 5), (16, 4), (17, 4), (18, 4)]",250,1123,560,BFS,c1,h1,3
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5), (5, 4), (6, 4), (7, 4), (8, 4), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",335,1126,562,BFS,c2,h1,3
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (2, 10), (2, 9), (3, 9), (4, 9), (4, 8), (5, 8), (6, 8), (6, 7), (7, 7), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (12, 6), (13, 6), (13, 5), (14, 5), (15, 5), (16, 5), (17, 5), (17, 4), (18, 4)]",291,1156,577,BFS,c3,h1,3
"(1, 12)","(18, 4)","[(1, 12), (2, 12), (2, 11), (3, 11), (4, 11), (5, 11), (6, 11), (6, 10), (7, 10), (7, 9), (7, 8), (8, 8), (9, 8), (9, 7), (9, 6), (9, 5), (9, 4), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (18, 4)]",245,1161,580,BFS,c4,h1,3
