Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,Heuristic
"(14, 19)","(27, 30)","[(14, 19), (14, 20), (14, 21), (15, 21), (16, 21), (17, 21), (18, 21), (19, 21), (19, 22), (19, 23), (19, 24), (20, 24), (21, 24), (22, 24), (22, 25), (22, 26), (22, 27), (23, 27), (24, 27), (25, 27), (25, 28), (25, 29), (25, 30), (26, 30), (27, 30)]",253,484,125,A_Star,c3,h2
"(14, 19)","(27, 30)","[(14, 19), (14, 20), (14, 21), (14, 22), (14, 23), (15, 23), (16, 23), (17, 23), (18, 23), (19, 23), (20, 23), (21, 23), (22, 23), (23, 23), (24, 23), (25, 23), (25, 24), (25, 25), (25, 26), (25, 27), (25, 28), (26, 28), (27, 28), (27, 29), (27, 30)]",206,117,30,A_Star,c4,h2
"(17, 10)","(15, 19)","[(17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (16, 18), (15, 18), (15, 19)]",110,113,29,A_Star,c1,h1
"(17, 10)","(15, 19)","[(17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (17, 19), (16, 19), (15, 19)]",120,121,31,A_Star,c2,h1
"(17, 10)","(15, 19)","[(17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (16, 14), (16, 15), (16, 16), (16, 17), (16, 18), (16, 19), (15, 19)]",110,105,27,A_Star,c3,h1
"(17, 10)","(15, 19)","[(17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (17, 17), (16, 17), (16, 18), (15, 18), (15, 19)]",102,61,16,A_Star,c4,h1
"(17, 10)","(15, 19)","[(17, 10), (17, 11), (17, 12), (17, 13), (16, 13), (16, 14), (15, 14), (15, 15), (15, 16), (15, 17), (15, 18), (15, 19)]",110,101,26,A_Star,c1,h2
"(17, 10)","(15, 19)","[(17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (16, 16), (16, 17), (16, 18), (16, 19), (15, 19)]",120,117,30,A_Star,c2,h2
"(17, 10)","(15, 19)","[(17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (16, 14), (16, 15), (16, 16), (16, 17), (16, 18), (16, 19), (15, 19)]",110,65,17,A_Star,c3,h2
"(17, 10)","(15, 19)","[(17, 10), (17, 11), (17, 12), (17, 13), (17, 14), (16, 14), (15, 14), (15, 15), (15, 16), (15, 17), (15, 18), (15, 19)]",109,45,12,A_Star,c4,h2
"(20, 30)","(20, 27)","[(20, 30), (20, 29), (20, 28), (20, 27)]",30,12,4,A_Star,c1,h1
"(20, 30)","(20, 27)","[(20, 30), (20, 29), (20, 28), (20, 27)]",30,12,4,A_Star,c2,h1
"(20, 30)","(20, 27)","[(20, 30), (20, 29), (20, 28), (20, 27)]",30,12,4,A_Star,c3,h1
"(20, 30)","(20, 27)","[(20, 30), (20, 29), (20, 28), (20, 27)]",30,12,4,A_Star,c4,h1
"(20, 30)","(20, 27)","[(20, 30), (20, 29), (20, 28), (20, 27)]",30,12,4,A_Star,c1,h2
"(20, 30)","(20, 27)","[(20, 30), (20, 29), (20, 28), (20, 27)]",30,12,4,A_Star,c2,h2
"(20, 30)","(20, 27)","[(20, 30), (20, 29), (20, 28), (20, 27)]",30,12,4,A_Star,c3,h2
"(20, 30)","(20, 27)","[(20, 30), (20, 29), (20, 28), (20, 27)]",30,12,4,A_Star,c4,h2
"(12, 14)","(10, 20)","[(12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (12, 19), (11, 19), (11, 20), (10, 20)]",80,85,22,A_Star,c1,h1
"(12, 14)","(10, 20)","[(12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (11, 18), (10, 18), (10, 19), (10, 20)]",90,101,26,A_Star,c2,h1
"(12, 14)","(10, 20)","[(12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (11, 18), (10, 18), (10, 19), (10, 20)]",81,69,18,A_Star,c3,h1
"(12, 14)","(10, 20)","[(12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (12, 19), (11, 19), (10, 19), (10, 20)]",77,53,14,A_Star,c4,h1
"(12, 14)","(10, 20)","[(12, 14), (12, 15), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (10, 20)]",80,77,20,A_Star,c1,h2
"(12, 14)","(10, 20)","[(12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (12, 19), (12, 20), (11, 20), (10, 20)]",90,57,15,A_Star,c2,h2
"(12, 14)","(10, 20)","[(12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (11, 18), (10, 18), (10, 19), (10, 20)]",81,57,15,A_Star,c3,h2
"(12, 14)","(10, 20)","[(12, 14), (12, 15), (12, 16), (12, 17), (12, 18), (11, 18), (10, 18), (10, 19), (10, 20)]",79,33,9,A_Star,c4,h2
"(19, 2)","(11, 27)","[(19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (18, 15), (18, 16), (18, 17), (18, 18), (18, 19), (18, 20), (18, 21), (17, 21), (17, 22), (16, 22), (15, 22), (14, 22), (14, 23), (14, 24), (13, 24), (13, 25), (12, 25), (11, 25), (11, 26), (11, 27)]",330,1219,307,A_Star,c1,h1
"(19, 2)","(11, 27)","[(19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (19, 20), (19, 21), (19, 22), (19, 23), (18, 23), (17, 23), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (12, 24), (12, 25), (12, 26), (12, 27), (11, 27)]",370,1391,351,A_Star,c2,h1
"(19, 2)","(11, 27)","[(19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (18, 6), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (16, 16), (15, 16), (15, 17), (15, 18), (15, 19), (15, 20), (14, 20), (13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (12, 24), (11, 24), (11, 25), (11, 26), (11, 27)]",333,1187,299,A_Star,c3,h1
"(19, 2)","(11, 27)","[(19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (18, 10), (17, 10), (16, 10), (15, 10), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (15, 16), (15, 17), (15, 18), (14, 18), (13, 18), (12, 18), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (12, 24), (12, 25), (12, 26), (11, 26), (11, 27)]",297,781,196,A_Star,c4,h1
"(19, 2)","(11, 27)","[(19, 2), (18, 2), (18, 3), (17, 3), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (15, 9), (15, 10), (15, 11), (15, 12), (15, 13), (15, 14), (14, 14), (14, 15), (14, 16), (14, 17), (14, 18), (13, 18), (13, 19), (12, 19), (11, 19), (11, 20), (11, 21), (11, 22), (11, 23), (11, 24), (11, 25), (11, 26), (11, 27)]",330,409,103,A_Star,c1,h2
"(19, 2)","(11, 27)","[(19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (18, 11), (18, 12), (18, 13), (18, 14), (18, 15), (18, 16), (18, 17), (18, 18), (18, 19), (17, 19), (17, 20), (17, 21), (16, 21), (16, 22), (16, 23), (15, 23), (14, 23), (13, 23), (13, 24), (13, 25), (12, 25), (11, 25), (11, 26), (11, 27)]",370,1021,256,A_Star,c2,h2
"(19, 2)","(11, 27)","[(19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (18, 6), (18, 7), (18, 8), (18, 9), (18, 10), (18, 11), (17, 11), (17, 12), (17, 13), (17, 14), (17, 15), (17, 16), (16, 16), (15, 16), (15, 17), (15, 18), (15, 19), (15, 20), (14, 20), (13, 20), (13, 21), (13, 22), (13, 23), (13, 24), (12, 24), (11, 24), (11, 25), (11, 26), (11, 27)]",333,633,159,A_Star,c3,h2
"(19, 2)","(11, 27)","[(19, 2), (19, 3), (19, 4), (19, 5), (19, 6), (18, 6), (17, 6), (16, 6), (15, 6), (14, 6), (13, 6), (12, 6), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16), (11, 17), (11, 18), (11, 19), (11, 20), (11, 21), (11, 22), (11, 23), (11, 24), (11, 25), (11, 26), (11, 27)]",308,133,34,A_Star,c4,h2
"(19, 13)","(22, 22)","[(19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (19, 20), (20, 20), (20, 21), (20, 22), (21, 22), (22, 22)]",120,157,40,A_Star,c1,h1
"(19, 13)","(22, 22)","[(19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (20, 17), (21, 17), (21, 18), (21, 19), (21, 20), (21, 21), (21, 22), (22, 22)]",135,185,47,A_Star,c2,h1
"(19, 13)","(22, 22)","[(19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (20, 17), (20, 18), (20, 19), (20, 20), (20, 21), (20, 22), (21, 22), (22, 22)]",121,157,40,A_Star,c3,h1
"(19, 13)","(22, 22)","[(19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (19, 20), (20, 20), (21, 20), (22, 20), (22, 21), (22, 22)]",108,85,22,A_Star,c4,h1
"(19, 13)","(22, 22)","[(19, 13), (20, 13), (20, 14), (21, 14), (21, 15), (21, 16), (21, 17), (21, 18), (21, 19), (21, 20), (22, 20), (22, 21), (22, 22)]",120,137,35,A_Star,c1,h2
"(19, 13)","(22, 22)","[(19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (19, 18), (19, 19), (20, 19), (20, 20), (20, 21), (20, 22), (21, 22), (22, 22)]",135,149,38,A_Star,c2,h2
"(19, 13)","(22, 22)","[(19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (20, 17), (20, 18), (20, 19), (20, 20), (20, 21), (20, 22), (21, 22), (22, 22)]",121,73,19,A_Star,c3,h2
"(19, 13)","(22, 22)","[(19, 13), (19, 14), (19, 15), (19, 16), (19, 17), (20, 17), (21, 17), (22, 17), (22, 18), (22, 19), (22, 20), (22, 21), (22, 22)]",117,49,13,A_Star,c4,h2
"(16, 2)","(15, 2)","[(16, 2), (15, 2)]",10,5,2,A_Star,c1,h1
"(16, 2)","(15, 2)","[(16, 2), (15, 2)]",15,5,2,A_Star,c2,h1
"(16, 2)","(15, 2)","[(16, 2), (15, 2)]",14,5,2,A_Star,c3,h1
"(16, 2)","(15, 2)","[(16, 2), (15, 2)]",14,5,2,A_Star,c4,h1
"(16, 2)","(15, 2)","[(16, 2), (15, 2)]",10,5,2,A_Star,c1,h2
"(16, 2)","(15, 2)","[(16, 2), (15, 2)]",15,5,2,A_Star,c2,h2
"(16, 2)","(15, 2)","[(16, 2), (15, 2)]",14,5,2,A_Star,c3,h2
"(16, 2)","(15, 2)","[(16, 2), (15, 2)]",14,5,2,A_Star,c4,h2
