Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,Heuristic
"(16, 29)","(25, 4)","[(16, 29), (16, 28), (16, 27), (16, 26), (16, 25), (16, 24), (16, 23), (16, 22), (16, 21), (16, 20), (16, 19), (16, 18), (16, 17), (16, 16), (16, 15), (16, 14), (16, 13), (17, 13), (17, 12), (18, 12), (18, 11), (19, 11), (19, 10), (20, 10), (20, 9), (21, 9), (21, 8), (22, 8), (22, 7), (23, 7), (23, 6), (24, 6), (24, 5), (25, 5), (25, 4)]",358,137,35,Greedy,c3,h1
"(16, 29)","(25, 4)","[(16, 29), (16, 28), (16, 27), (16, 26), (16, 25), (16, 24), (16, 23), (16, 22), (16, 21), (16, 20), (16, 19), (16, 18), (16, 17), (16, 16), (16, 15), (16, 14), (16, 13), (17, 13), (17, 12), (18, 12), (18, 11), (19, 11), (19, 10), (20, 10), (20, 9), (21, 9), (21, 8), (22, 8), (22, 7), (23, 7), (23, 6), (24, 6), (24, 5), (25, 5), (25, 4)]",342,137,35,Greedy,c4,h1
"(16, 29)","(25, 4)","[(16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (25, 29), (25, 28), (25, 27), (25, 26), (25, 25), (25, 24), (25, 23), (25, 22), (25, 21), (25, 20), (25, 19), (25, 18), (25, 17), (25, 16), (25, 15), (25, 14), (25, 13), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (25, 5), (25, 4)]",340,137,35,Greedy,c1,h2
"(16, 29)","(25, 4)","[(16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (25, 29), (25, 28), (25, 27), (25, 26), (25, 25), (25, 24), (25, 23), (25, 22), (25, 21), (25, 20), (25, 19), (25, 18), (25, 17), (25, 16), (25, 15), (25, 14), (25, 13), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (25, 5), (25, 4)]",385,137,35,Greedy,c2,h2
"(16, 29)","(25, 4)","[(16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (25, 29), (25, 28), (25, 27), (25, 26), (25, 25), (25, 24), (25, 23), (25, 22), (25, 21), (25, 20), (25, 19), (25, 18), (25, 17), (25, 16), (25, 15), (25, 14), (25, 13), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (25, 5), (25, 4)]",360,137,35,Greedy,c3,h2
"(16, 29)","(25, 4)","[(16, 29), (17, 29), (18, 29), (19, 29), (20, 29), (21, 29), (22, 29), (23, 29), (24, 29), (25, 29), (25, 28), (25, 27), (25, 26), (25, 25), (25, 24), (25, 23), (25, 22), (25, 21), (25, 20), (25, 19), (25, 18), (25, 17), (25, 16), (25, 15), (25, 14), (25, 13), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (25, 5), (25, 4)]",340,137,35,Greedy,c4,h2
"(1, 22)","(17, 29)","[(1, 22), (2, 22), (3, 22), (4, 22), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (10, 22), (11, 22), (11, 23), (12, 23), (12, 24), (13, 24), (13, 25), (14, 25), (14, 26), (15, 26), (15, 27), (16, 27), (16, 28), (17, 28), (17, 29)]",230,93,24,Greedy,c1,h1
"(1, 22)","(17, 29)","[(1, 22), (2, 22), (3, 22), (4, 22), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (10, 22), (11, 22), (11, 23), (12, 23), (12, 24), (13, 24), (13, 25), (14, 25), (14, 26), (15, 26), (15, 27), (16, 27), (16, 28), (17, 28), (17, 29)]",310,93,24,Greedy,c2,h1
"(1, 22)","(17, 29)","[(1, 22), (2, 22), (3, 22), (4, 22), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (10, 22), (11, 22), (11, 23), (12, 23), (12, 24), (13, 24), (13, 25), (14, 25), (14, 26), (15, 26), (15, 27), (16, 27), (16, 28), (17, 28), (17, 29)]",273,93,24,Greedy,c3,h1
"(1, 22)","(17, 29)","[(1, 22), (2, 22), (3, 22), (4, 22), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (10, 22), (11, 22), (11, 23), (12, 23), (12, 24), (13, 24), (13, 25), (14, 25), (14, 26), (15, 26), (15, 27), (16, 27), (16, 28), (17, 28), (17, 29)]",226,93,24,Greedy,c4,h1
"(1, 22)","(17, 29)","[(1, 22), (2, 22), (3, 22), (4, 22), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (10, 22), (11, 22), (12, 22), (13, 22), (14, 22), (15, 22), (16, 22), (17, 22), (17, 23), (17, 24), (17, 25), (17, 26), (17, 27), (17, 28), (17, 29)]",230,93,24,Greedy,c1,h2
"(1, 22)","(17, 29)","[(1, 22), (2, 22), (3, 22), (4, 22), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (10, 22), (11, 22), (12, 22), (13, 22), (14, 22), (15, 22), (16, 22), (17, 22), (17, 23), (17, 24), (17, 25), (17, 26), (17, 27), (17, 28), (17, 29)]",310,93,24,Greedy,c2,h2
"(1, 22)","(17, 29)","[(1, 22), (2, 22), (3, 22), (4, 22), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (10, 22), (11, 22), (12, 22), (13, 22), (14, 22), (15, 22), (16, 22), (17, 22), (17, 23), (17, 24), (17, 25), (17, 26), (17, 27), (17, 28), (17, 29)]",270,93,24,Greedy,c3,h2
"(1, 22)","(17, 29)","[(1, 22), (2, 22), (3, 22), (4, 22), (5, 22), (6, 22), (7, 22), (8, 22), (9, 22), (10, 22), (11, 22), (12, 22), (13, 22), (14, 22), (15, 22), (16, 22), (17, 22), (17, 23), (17, 24), (17, 25), (17, 26), (17, 27), (17, 28), (17, 29)]",216,93,24,Greedy,c4,h2
"(3, 18)","(0, 0)","[(3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]",210,84,22,Greedy,c1,h1
"(3, 18)","(0, 0)","[(3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]",225,84,22,Greedy,c2,h1
"(3, 18)","(0, 0)","[(3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]",219,84,22,Greedy,c3,h1
"(3, 18)","(0, 0)","[(3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (3, 10), (3, 9), (3, 8), (3, 7), (3, 6), (3, 5), (3, 4), (3, 3), (2, 3), (2, 2), (1, 2), (1, 1), (0, 1), (0, 0)]",219,84,22,Greedy,c4,h1
"(3, 18)","(0, 0)","[(3, 18), (2, 18), (1, 18), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4), (0, 3), (0, 2), (0, 1), (0, 0)]",210,67,22,Greedy,c1,h2
"(3, 18)","(0, 0)","[(3, 18), (2, 18), (1, 18), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4), (0, 3), (0, 2), (0, 1), (0, 0)]",225,67,22,Greedy,c2,h2
"(3, 18)","(0, 0)","[(3, 18), (2, 18), (1, 18), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4), (0, 3), (0, 2), (0, 1), (0, 0)]",219,67,22,Greedy,c3,h2
"(3, 18)","(0, 0)","[(3, 18), (2, 18), (1, 18), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4), (0, 3), (0, 2), (0, 1), (0, 0)]",219,67,22,Greedy,c4,h2
"(9, 19)","(4, 17)","[(9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (5, 18), (4, 18), (4, 17)]",70,29,8,Greedy,c1,h1
"(9, 19)","(4, 17)","[(9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (5, 18), (4, 18), (4, 17)]",95,29,8,Greedy,c2,h1
"(9, 19)","(4, 17)","[(9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (5, 18), (4, 18), (4, 17)]",81,29,8,Greedy,c3,h1
"(9, 19)","(4, 17)","[(9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (5, 18), (4, 18), (4, 17)]",79,29,8,Greedy,c4,h1
"(9, 19)","(4, 17)","[(9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (4, 19), (4, 18), (4, 17)]",70,29,8,Greedy,c1,h2
"(9, 19)","(4, 17)","[(9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (4, 19), (4, 18), (4, 17)]",95,29,8,Greedy,c2,h2
"(9, 19)","(4, 17)","[(9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (4, 19), (4, 18), (4, 17)]",80,29,8,Greedy,c3,h2
"(9, 19)","(4, 17)","[(9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (4, 19), (4, 18), (4, 17)]",80,29,8,Greedy,c4,h2
"(27, 4)","(3, 26)","[(27, 4), (26, 4), (25, 4), (24, 4), (24, 5), (23, 5), (23, 6), (22, 6), (22, 7), (21, 7), (21, 8), (20, 8), (20, 9), (19, 9), (19, 10), (18, 10), (18, 11), (17, 11), (17, 12), (16, 12), (16, 13), (15, 13), (15, 14), (14, 14), (14, 15), (13, 15), (13, 16), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (9, 20), (8, 20), (8, 21), (7, 21), (7, 22), (6, 22), (6, 23), (5, 23), (5, 24), (4, 24), (4, 25), (3, 25), (3, 26)]",460,185,47,Greedy,c1,h1
"(27, 4)","(3, 26)","[(27, 4), (26, 4), (25, 4), (24, 4), (24, 5), (23, 5), (23, 6), (22, 6), (22, 7), (21, 7), (21, 8), (20, 8), (20, 9), (19, 9), (19, 10), (18, 10), (18, 11), (17, 11), (17, 12), (16, 12), (16, 13), (15, 13), (15, 14), (14, 14), (14, 15), (13, 15), (13, 16), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (9, 20), (8, 20), (8, 21), (7, 21), (7, 22), (6, 22), (6, 23), (5, 23), (5, 24), (4, 24), (4, 25), (3, 25), (3, 26)]",580,185,47,Greedy,c2,h1
"(27, 4)","(3, 26)","[(27, 4), (26, 4), (25, 4), (24, 4), (24, 5), (23, 5), (23, 6), (22, 6), (22, 7), (21, 7), (21, 8), (20, 8), (20, 9), (19, 9), (19, 10), (18, 10), (18, 11), (17, 11), (17, 12), (16, 12), (16, 13), (15, 13), (15, 14), (14, 14), (14, 15), (13, 15), (13, 16), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (9, 20), (8, 20), (8, 21), (7, 21), (7, 22), (6, 22), (6, 23), (5, 23), (5, 24), (4, 24), (4, 25), (3, 25), (3, 26)]",511,185,47,Greedy,c3,h1
"(27, 4)","(3, 26)","[(27, 4), (26, 4), (25, 4), (24, 4), (24, 5), (23, 5), (23, 6), (22, 6), (22, 7), (21, 7), (21, 8), (20, 8), (20, 9), (19, 9), (19, 10), (18, 10), (18, 11), (17, 11), (17, 12), (16, 12), (16, 13), (15, 13), (15, 14), (14, 14), (14, 15), (13, 15), (13, 16), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (9, 20), (8, 20), (8, 21), (7, 21), (7, 22), (6, 22), (6, 23), (5, 23), (5, 24), (4, 24), (4, 25), (3, 25), (3, 26)]",455,185,47,Greedy,c4,h1
"(27, 4)","(3, 26)","[(27, 4), (26, 4), (25, 4), (24, 4), (23, 4), (22, 4), (21, 4), (20, 4), (19, 4), (18, 4), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (3, 26)]",460,185,47,Greedy,c1,h2
"(27, 4)","(3, 26)","[(27, 4), (26, 4), (25, 4), (24, 4), (23, 4), (22, 4), (21, 4), (20, 4), (19, 4), (18, 4), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (3, 26)]",580,185,47,Greedy,c2,h2
"(27, 4)","(3, 26)","[(27, 4), (26, 4), (25, 4), (24, 4), (23, 4), (22, 4), (21, 4), (20, 4), (19, 4), (18, 4), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (3, 26)]",516,185,47,Greedy,c3,h2
"(27, 4)","(3, 26)","[(27, 4), (26, 4), (25, 4), (24, 4), (23, 4), (22, 4), (21, 4), (20, 4), (19, 4), (18, 4), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (12, 4), (11, 4), (10, 4), (9, 4), (8, 4), (7, 4), (6, 4), (5, 4), (4, 4), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (3, 26)]",446,185,47,Greedy,c4,h2
"(29, 24)","(10, 18)","[(29, 24), (28, 24), (27, 24), (26, 24), (25, 24), (24, 24), (23, 24), (22, 24), (21, 24), (20, 24), (19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (14, 22), (13, 22), (13, 21), (12, 21), (12, 20), (11, 20), (11, 19), (10, 19), (10, 18)]",250,101,26,Greedy,c1,h1
"(29, 24)","(10, 18)","[(29, 24), (28, 24), (27, 24), (26, 24), (25, 24), (24, 24), (23, 24), (22, 24), (21, 24), (20, 24), (19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (14, 22), (13, 22), (13, 21), (12, 21), (12, 20), (11, 20), (11, 19), (10, 19), (10, 18)]",345,101,26,Greedy,c2,h1
"(29, 24)","(10, 18)","[(29, 24), (28, 24), (27, 24), (26, 24), (25, 24), (24, 24), (23, 24), (22, 24), (21, 24), (20, 24), (19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (14, 22), (13, 22), (13, 21), (12, 21), (12, 20), (11, 20), (11, 19), (10, 19), (10, 18)]",296,101,26,Greedy,c3,h1
"(29, 24)","(10, 18)","[(29, 24), (28, 24), (27, 24), (26, 24), (25, 24), (24, 24), (23, 24), (22, 24), (21, 24), (20, 24), (19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (14, 22), (13, 22), (13, 21), (12, 21), (12, 20), (11, 20), (11, 19), (10, 19), (10, 18)]",238,101,26,Greedy,c4,h1
"(29, 24)","(10, 18)","[(29, 24), (28, 24), (27, 24), (26, 24), (25, 24), (24, 24), (23, 24), (22, 24), (21, 24), (20, 24), (19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (10, 23), (10, 22), (10, 21), (10, 20), (10, 19), (10, 18)]",250,101,26,Greedy,c1,h2
"(29, 24)","(10, 18)","[(29, 24), (28, 24), (27, 24), (26, 24), (25, 24), (24, 24), (23, 24), (22, 24), (21, 24), (20, 24), (19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (10, 23), (10, 22), (10, 21), (10, 20), (10, 19), (10, 18)]",345,101,26,Greedy,c2,h2
"(29, 24)","(10, 18)","[(29, 24), (28, 24), (27, 24), (26, 24), (25, 24), (24, 24), (23, 24), (22, 24), (21, 24), (20, 24), (19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (10, 23), (10, 22), (10, 21), (10, 20), (10, 19), (10, 18)]",293,101,26,Greedy,c3,h2
"(29, 24)","(10, 18)","[(29, 24), (28, 24), (27, 24), (26, 24), (25, 24), (24, 24), (23, 24), (22, 24), (21, 24), (20, 24), (19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (10, 23), (10, 22), (10, 21), (10, 20), (10, 19), (10, 18)]",245,101,26,Greedy,c4,h2
"(26, 29)","(8, 23)","[(26, 29), (25, 29), (24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (13, 28), (12, 28), (12, 27), (11, 27), (11, 26), (10, 26), (10, 25), (9, 25), (9, 24), (8, 24), (8, 23)]",240,97,25,Greedy,c1,h1
"(26, 29)","(8, 23)","[(26, 29), (25, 29), (24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (13, 28), (12, 28), (12, 27), (11, 27), (11, 26), (10, 26), (10, 25), (9, 25), (9, 24), (8, 24), (8, 23)]",330,97,25,Greedy,c2,h1
"(26, 29)","(8, 23)","[(26, 29), (25, 29), (24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (13, 28), (12, 28), (12, 27), (11, 27), (11, 26), (10, 26), (10, 25), (9, 25), (9, 24), (8, 24), (8, 23)]",278,97,25,Greedy,c3,h1
"(26, 29)","(8, 23)","[(26, 29), (25, 29), (24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (13, 28), (12, 28), (12, 27), (11, 27), (11, 26), (10, 26), (10, 25), (9, 25), (9, 24), (8, 24), (8, 23)]",224,97,25,Greedy,c4,h1
"(26, 29)","(8, 23)","[(26, 29), (25, 29), (24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (8, 28), (8, 27), (8, 26), (8, 25), (8, 24), (8, 23)]",240,97,25,Greedy,c1,h2
"(26, 29)","(8, 23)","[(26, 29), (25, 29), (24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (8, 28), (8, 27), (8, 26), (8, 25), (8, 24), (8, 23)]",330,97,25,Greedy,c2,h2
"(26, 29)","(8, 23)","[(26, 29), (25, 29), (24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (8, 28), (8, 27), (8, 26), (8, 25), (8, 24), (8, 23)]",281,97,25,Greedy,c3,h2
"(26, 29)","(8, 23)","[(26, 29), (25, 29), (24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (8, 28), (8, 27), (8, 26), (8, 25), (8, 24), (8, 23)]",231,97,25,Greedy,c4,h2
"(28, 1)","(26, 3)","[(28, 1), (27, 1), (27, 2), (26, 2), (26, 3)]",40,17,5,Greedy,c1,h1
"(28, 1)","(26, 3)","[(28, 1), (27, 1), (27, 2), (26, 2), (26, 3)]",50,17,5,Greedy,c2,h1
"(28, 1)","(26, 3)","[(28, 1), (27, 1), (27, 2), (26, 2), (26, 3)]",46,17,5,Greedy,c3,h1
"(28, 1)","(26, 3)","[(28, 1), (27, 1), (27, 2), (26, 2), (26, 3)]",46,17,5,Greedy,c4,h1
"(28, 1)","(26, 3)","[(28, 1), (27, 1), (26, 1), (26, 2), (26, 3)]",40,17,5,Greedy,c1,h2
"(28, 1)","(26, 3)","[(28, 1), (27, 1), (26, 1), (26, 2), (26, 3)]",50,17,5,Greedy,c2,h2
"(28, 1)","(26, 3)","[(28, 1), (27, 1), (26, 1), (26, 2), (26, 3)]",47,17,5,Greedy,c3,h2
"(28, 1)","(26, 3)","[(28, 1), (27, 1), (26, 1), (26, 2), (26, 3)]",47,17,5,Greedy,c4,h2
"(24, 29)","(0, 4)","[(24, 29), (24, 28), (23, 28), (23, 27), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (20, 24), (19, 24), (19, 23), (18, 23), (18, 22), (17, 22), (17, 21), (16, 21), (16, 20), (15, 20), (15, 19), (14, 19), (14, 18), (13, 18), (13, 17), (12, 17), (12, 16), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (8, 13), (8, 12), (7, 12), (7, 11), (6, 11), (6, 10), (5, 10), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (2, 7), (2, 6), (1, 6), (1, 5), (0, 5), (0, 4)]",490,196,50,Greedy,c1,h1
"(24, 29)","(0, 4)","[(24, 29), (24, 28), (23, 28), (23, 27), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (20, 24), (19, 24), (19, 23), (18, 23), (18, 22), (17, 22), (17, 21), (16, 21), (16, 20), (15, 20), (15, 19), (14, 19), (14, 18), (13, 18), (13, 17), (12, 17), (12, 16), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (8, 13), (8, 12), (7, 12), (7, 11), (6, 11), (6, 10), (5, 10), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (2, 7), (2, 6), (1, 6), (1, 5), (0, 5), (0, 4)]",610,196,50,Greedy,c2,h1
"(24, 29)","(0, 4)","[(24, 29), (24, 28), (23, 28), (23, 27), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (20, 24), (19, 24), (19, 23), (18, 23), (18, 22), (17, 22), (17, 21), (16, 21), (16, 20), (15, 20), (15, 19), (14, 19), (14, 18), (13, 18), (13, 17), (12, 17), (12, 16), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (8, 13), (8, 12), (7, 12), (7, 11), (6, 11), (6, 10), (5, 10), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (2, 7), (2, 6), (1, 6), (1, 5), (0, 5), (0, 4)]",558,196,50,Greedy,c3,h1
"(24, 29)","(0, 4)","[(24, 29), (24, 28), (23, 28), (23, 27), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (20, 24), (19, 24), (19, 23), (18, 23), (18, 22), (17, 22), (17, 21), (16, 21), (16, 20), (15, 20), (15, 19), (14, 19), (14, 18), (13, 18), (13, 17), (12, 17), (12, 16), (11, 16), (11, 15), (10, 15), (10, 14), (9, 14), (9, 13), (8, 13), (8, 12), (7, 12), (7, 11), (6, 11), (6, 10), (5, 10), (5, 9), (4, 9), (4, 8), (3, 8), (3, 7), (2, 7), (2, 6), (1, 6), (1, 5), (0, 5), (0, 4)]",484,196,50,Greedy,c4,h1
"(24, 29)","(0, 4)","[(24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (7, 29), (6, 29), (5, 29), (4, 29), (3, 29), (2, 29), (1, 29), (0, 29), (0, 28), (0, 27), (0, 26), (0, 25), (0, 24), (0, 23), (0, 22), (0, 21), (0, 20), (0, 19), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4)]",490,172,50,Greedy,c1,h2
"(24, 29)","(0, 4)","[(24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (7, 29), (6, 29), (5, 29), (4, 29), (3, 29), (2, 29), (1, 29), (0, 29), (0, 28), (0, 27), (0, 26), (0, 25), (0, 24), (0, 23), (0, 22), (0, 21), (0, 20), (0, 19), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4)]",610,172,50,Greedy,c2,h2
"(24, 29)","(0, 4)","[(24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (7, 29), (6, 29), (5, 29), (4, 29), (3, 29), (2, 29), (1, 29), (0, 29), (0, 28), (0, 27), (0, 26), (0, 25), (0, 24), (0, 23), (0, 22), (0, 21), (0, 20), (0, 19), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4)]",546,172,50,Greedy,c3,h2
"(24, 29)","(0, 4)","[(24, 29), (23, 29), (22, 29), (21, 29), (20, 29), (19, 29), (18, 29), (17, 29), (16, 29), (15, 29), (14, 29), (13, 29), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (7, 29), (6, 29), (5, 29), (4, 29), (3, 29), (2, 29), (1, 29), (0, 29), (0, 28), (0, 27), (0, 26), (0, 25), (0, 24), (0, 23), (0, 22), (0, 21), (0, 20), (0, 19), (0, 18), (0, 17), (0, 16), (0, 15), (0, 14), (0, 13), (0, 12), (0, 11), (0, 10), (0, 9), (0, 8), (0, 7), (0, 6), (0, 5), (0, 4)]",476,172,50,Greedy,c4,h2
"(25, 4)","(30, 19)","[(25, 4), (25, 5), (25, 6), (25, 7), (25, 8), (25, 9), (25, 10), (25, 11), (25, 12), (25, 13), (25, 14), (26, 14), (26, 15), (27, 15), (27, 16), (28, 16), (28, 17), (29, 17), (29, 18), (30, 18), (30, 19)]",200,80,21,Greedy,c1,h1
