Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,Heuristic
"(20, 27)","(2, 24)","[(20, 27), (19, 27), (18, 27), (17, 27), (16, 27), (15, 27), (14, 27), (13, 27), (12, 27), (11, 27), (10, 27), (9, 27), (8, 27), (7, 27), (6, 27), (5, 27), (4, 27), (3, 27), (2, 27), (2, 26), (2, 25), (2, 24)]",201,965,478,BFS,c4,h1
"(30, 4)","(27, 1)","[(30, 4), (29, 4), (28, 4), (27, 4), (27, 3), (27, 2), (27, 1)]",60,86,41,BFS,c1,h1
"(30, 4)","(27, 1)","[(30, 4), (29, 4), (28, 4), (27, 4), (27, 3), (27, 2), (27, 1)]",75,86,41,BFS,c2,h1
"(30, 4)","(27, 1)","[(30, 4), (29, 4), (28, 4), (27, 4), (27, 3), (27, 2), (27, 1)]",69,86,41,BFS,c3,h1
"(30, 4)","(27, 1)","[(30, 4), (29, 4), (28, 4), (27, 4), (27, 3), (27, 2), (27, 1)]",69,86,41,BFS,c4,h1
"(14, 19)","(28, 2)","[(14, 19), (15, 19), (16, 19), (17, 19), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (28, 18), (28, 17), (28, 16), (28, 15), (28, 14), (28, 13), (28, 12), (28, 11), (28, 10), (28, 9), (28, 8), (28, 7), (28, 6), (28, 5), (28, 4), (28, 3), (28, 2)]",310,1842,946,BFS,c1,h1
"(14, 19)","(28, 2)","[(14, 19), (15, 19), (16, 19), (17, 19), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (28, 18), (28, 17), (28, 16), (28, 15), (28, 14), (28, 13), (28, 12), (28, 11), (28, 10), (28, 9), (28, 8), (28, 7), (28, 6), (28, 5), (28, 4), (28, 3), (28, 2)]",380,1842,946,BFS,c2,h1
"(14, 19)","(28, 2)","[(14, 19), (15, 19), (16, 19), (17, 19), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (28, 18), (28, 17), (28, 16), (28, 15), (28, 14), (28, 13), (28, 12), (28, 11), (28, 10), (28, 9), (28, 8), (28, 7), (28, 6), (28, 5), (28, 4), (28, 3), (28, 2)]",341,1842,946,BFS,c3,h1
"(14, 19)","(28, 2)","[(14, 19), (15, 19), (16, 19), (17, 19), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (27, 19), (28, 19), (28, 18), (28, 17), (28, 16), (28, 15), (28, 14), (28, 13), (28, 12), (28, 11), (28, 10), (28, 9), (28, 8), (28, 7), (28, 6), (28, 5), (28, 4), (28, 3), (28, 2)]",295,1842,946,BFS,c4,h1
"(11, 2)","(12, 4)","[(11, 2), (12, 2), (12, 3), (12, 4)]",30,54,23,BFS,c1,h1
"(11, 2)","(12, 4)","[(11, 2), (12, 2), (12, 3), (12, 4)]",35,54,23,BFS,c2,h1
"(11, 2)","(12, 4)","[(11, 2), (12, 2), (12, 3), (12, 4)]",34,54,23,BFS,c3,h1
"(11, 2)","(12, 4)","[(11, 2), (12, 2), (12, 3), (12, 4)]",34,54,23,BFS,c4,h1
"(26, 15)","(17, 10)","[(26, 15), (25, 15), (24, 15), (23, 15), (22, 15), (21, 15), (20, 15), (19, 15), (18, 15), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10)]",140,614,294,BFS,c1,h1
"(26, 15)","(17, 10)","[(26, 15), (25, 15), (24, 15), (23, 15), (22, 15), (21, 15), (20, 15), (19, 15), (18, 15), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10)]",185,614,294,BFS,c2,h1
"(26, 15)","(17, 10)","[(26, 15), (25, 15), (24, 15), (23, 15), (22, 15), (21, 15), (20, 15), (19, 15), (18, 15), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10)]",160,614,294,BFS,c3,h1
"(26, 15)","(17, 10)","[(26, 15), (25, 15), (24, 15), (23, 15), (22, 15), (21, 15), (20, 15), (19, 15), (18, 15), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10)]",140,614,294,BFS,c4,h1
"(0, 12)","(30, 21)","[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (19, 12), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (25, 12), (26, 12), (27, 12), (28, 12), (29, 12), (30, 12), (30, 13), (30, 14), (30, 15), (30, 16), (30, 17), (30, 18), (30, 19), (30, 20), (30, 21)]",390,1760,898,BFS,c1,h1
"(0, 12)","(30, 21)","[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (19, 12), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (25, 12), (26, 12), (27, 12), (28, 12), (29, 12), (30, 12), (30, 13), (30, 14), (30, 15), (30, 16), (30, 17), (30, 18), (30, 19), (30, 20), (30, 21)]",540,1760,898,BFS,c2,h1
"(0, 12)","(30, 21)","[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (19, 12), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (25, 12), (26, 12), (27, 12), (28, 12), (29, 12), (30, 12), (30, 13), (30, 14), (30, 15), (30, 16), (30, 17), (30, 18), (30, 19), (30, 20), (30, 21)]",461,1760,898,BFS,c3,h1
"(0, 12)","(30, 21)","[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (19, 12), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (25, 12), (26, 12), (27, 12), (28, 12), (29, 12), (30, 12), (30, 13), (30, 14), (30, 15), (30, 16), (30, 17), (30, 18), (30, 19), (30, 20), (30, 21)]",385,1760,898,BFS,c4,h1
"(12, 1)","(27, 27)","[(12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (27, 10), (27, 11), (27, 12), (27, 13), (27, 14), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (27, 24), (27, 25), (27, 26), (27, 27)]",410,1824,937,BFS,c1,h1
"(12, 1)","(27, 27)","[(12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (27, 10), (27, 11), (27, 12), (27, 13), (27, 14), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (27, 24), (27, 25), (27, 26), (27, 27)]",485,1824,937,BFS,c2,h1
"(12, 1)","(27, 27)","[(12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (27, 10), (27, 11), (27, 12), (27, 13), (27, 14), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (27, 24), (27, 25), (27, 26), (27, 27)]",445,1824,937,BFS,c3,h1
"(12, 1)","(27, 27)","[(12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (27, 2), (27, 3), (27, 4), (27, 5), (27, 6), (27, 7), (27, 8), (27, 9), (27, 10), (27, 11), (27, 12), (27, 13), (27, 14), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (27, 24), (27, 25), (27, 26), (27, 27)]",395,1824,937,BFS,c4,h1
"(4, 7)","(23, 20)","[(4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (18, 7), (19, 7), (20, 7), (21, 7), (22, 7), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (23, 16), (23, 17), (23, 18), (23, 19), (23, 20)]",320,1568,797,BFS,c1,h1
"(4, 7)","(23, 20)","[(4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (18, 7), (19, 7), (20, 7), (21, 7), (22, 7), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (23, 16), (23, 17), (23, 18), (23, 19), (23, 20)]",415,1568,797,BFS,c2,h1
"(4, 7)","(23, 20)","[(4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (18, 7), (19, 7), (20, 7), (21, 7), (22, 7), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (23, 16), (23, 17), (23, 18), (23, 19), (23, 20)]",363,1568,797,BFS,c3,h1
"(4, 7)","(23, 20)","[(4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (18, 7), (19, 7), (20, 7), (21, 7), (22, 7), (23, 7), (23, 8), (23, 9), (23, 10), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (23, 16), (23, 17), (23, 18), (23, 19), (23, 20)]",315,1568,797,BFS,c4,h1
"(23, 25)","(0, 21)","[(23, 25), (22, 25), (21, 25), (20, 25), (19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (2, 25), (1, 25), (0, 25), (0, 24), (0, 23), (0, 22), (0, 21)]",270,1367,685,BFS,c1,h1
"(23, 25)","(0, 21)","[(23, 25), (22, 25), (21, 25), (20, 25), (19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (2, 25), (1, 25), (0, 25), (0, 24), (0, 23), (0, 22), (0, 21)]",385,1367,685,BFS,c2,h1
"(23, 25)","(0, 21)","[(23, 25), (22, 25), (21, 25), (20, 25), (19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (2, 25), (1, 25), (0, 25), (0, 24), (0, 23), (0, 22), (0, 21)]",325,1367,685,BFS,c3,h1
"(23, 25)","(0, 21)","[(23, 25), (22, 25), (21, 25), (20, 25), (19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (2, 25), (1, 25), (0, 25), (0, 24), (0, 23), (0, 22), (0, 21)]",258,1367,685,BFS,c4,h1
"(11, 22)","(14, 24)","[(11, 22), (12, 22), (13, 22), (14, 22), (14, 23), (14, 24)]",50,129,55,BFS,c1,h1
"(11, 22)","(14, 24)","[(11, 22), (12, 22), (13, 22), (14, 22), (14, 23), (14, 24)]",65,129,55,BFS,c2,h1
"(11, 22)","(14, 24)","[(11, 22), (12, 22), (13, 22), (14, 22), (14, 23), (14, 24)]",59,129,55,BFS,c3,h1
"(11, 22)","(14, 24)","[(11, 22), (12, 22), (13, 22), (14, 22), (14, 23), (14, 24)]",59,129,55,BFS,c4,h1
"(12, 30)","(1, 14)","[(12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (5, 30), (4, 30), (3, 30), (2, 30), (1, 30), (1, 29), (1, 28), (1, 27), (1, 26), (1, 25), (1, 24), (1, 23), (1, 22), (1, 21), (1, 20), (1, 19), (1, 18), (1, 17), (1, 16), (1, 15), (1, 14)]",270,1181,590,BFS,c1,h1
"(12, 30)","(1, 14)","[(12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (5, 30), (4, 30), (3, 30), (2, 30), (1, 30), (1, 29), (1, 28), (1, 27), (1, 26), (1, 25), (1, 24), (1, 23), (1, 22), (1, 21), (1, 20), (1, 19), (1, 18), (1, 17), (1, 16), (1, 15), (1, 14)]",325,1181,590,BFS,c2,h1
"(12, 30)","(1, 14)","[(12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (5, 30), (4, 30), (3, 30), (2, 30), (1, 30), (1, 29), (1, 28), (1, 27), (1, 26), (1, 25), (1, 24), (1, 23), (1, 22), (1, 21), (1, 20), (1, 19), (1, 18), (1, 17), (1, 16), (1, 15), (1, 14)]",295,1181,590,BFS,c3,h1
"(12, 30)","(1, 14)","[(12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (5, 30), (4, 30), (3, 30), (2, 30), (1, 30), (1, 29), (1, 28), (1, 27), (1, 26), (1, 25), (1, 24), (1, 23), (1, 22), (1, 21), (1, 20), (1, 19), (1, 18), (1, 17), (1, 16), (1, 15), (1, 14)]",261,1181,590,BFS,c4,h1
"(10, 14)","(26, 18)","[(10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (19, 14), (20, 14), (21, 14), (22, 14), (23, 14), (24, 14), (25, 14), (26, 14), (26, 15), (26, 16), (26, 17), (26, 18)]",200,1353,667,BFS,c1,h1
"(10, 14)","(26, 18)","[(10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (19, 14), (20, 14), (21, 14), (22, 14), (23, 14), (24, 14), (25, 14), (26, 14), (26, 15), (26, 16), (26, 17), (26, 18)]",280,1353,667,BFS,c2,h1
"(10, 14)","(26, 18)","[(10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (19, 14), (20, 14), (21, 14), (22, 14), (23, 14), (24, 14), (25, 14), (26, 14), (26, 15), (26, 16), (26, 17), (26, 18)]",240,1353,667,BFS,c3,h1
"(10, 14)","(26, 18)","[(10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (19, 14), (20, 14), (21, 14), (22, 14), (23, 14), (24, 14), (25, 14), (26, 14), (26, 15), (26, 16), (26, 17), (26, 18)]",186,1353,667,BFS,c4,h1
"(15, 26)","(30, 26)","[(15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (30, 26)]",150,707,341,BFS,c1,h1
"(15, 26)","(30, 26)","[(15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (30, 26)]",225,707,341,BFS,c2,h1
"(15, 26)","(30, 26)","[(15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (30, 26)]",185,707,341,BFS,c3,h1
"(15, 26)","(30, 26)","[(15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (30, 26)]",135,707,341,BFS,c4,h1
"(19, 25)","(3, 13)","[(19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (3, 24), (3, 23), (3, 22), (3, 21), (3, 20), (3, 19), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13)]",280,1522,767,BFS,c1,h1
"(19, 25)","(3, 13)","[(19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (3, 24), (3, 23), (3, 22), (3, 21), (3, 20), (3, 19), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13)]",360,1522,767,BFS,c2,h1
"(19, 25)","(3, 13)","[(19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (3, 24), (3, 23), (3, 22), (3, 21), (3, 20), (3, 19), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13)]",320,1522,767,BFS,c3,h1
"(19, 25)","(3, 13)","[(19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (3, 24), (3, 23), (3, 22), (3, 21), (3, 20), (3, 19), (3, 18), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13)]",266,1522,767,BFS,c4,h1
