Inital State,Search Objective,Path,Cost,Generated Nodes,Visited Nodes,Algorithm,Cost Function,Heuristic
"(14, 19)","(28, 2)","[(14, 19), (14, 18), (14, 17), (15, 17), (16, 17), (17, 17), (18, 17), (18, 16), (18, 15), (18, 14), (18, 13), (19, 13), (20, 13), (20, 12), (20, 11), (20, 10), (20, 9), (21, 9), (22, 9), (23, 9), (23, 8), (23, 7), (23, 6), (24, 6), (25, 6), (25, 5), (25, 4), (25, 3), (25, 2), (26, 2), (27, 2), (28, 2)]",322,1842,946,UCS,c3,h1
"(14, 19)","(28, 2)","[(14, 19), (14, 18), (14, 17), (14, 16), (14, 15), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (19, 14), (20, 14), (21, 14), (22, 14), (23, 14), (23, 13), (23, 12), (23, 11), (23, 10), (23, 9), (23, 8), (24, 8), (25, 8), (26, 8), (27, 8), (28, 8), (28, 7), (28, 6), (28, 5), (28, 4), (28, 3), (28, 2)]",270,1838,943,UCS,c4,h1
"(11, 2)","(12, 4)","[(11, 2), (11, 3), (11, 4), (12, 4)]",30,38,15,UCS,c1,h1
"(11, 2)","(12, 4)","[(11, 2), (11, 3), (11, 4), (12, 4)]",35,39,15,UCS,c2,h1
"(11, 2)","(12, 4)","[(11, 2), (11, 3), (11, 4), (12, 4)]",32,39,15,UCS,c3,h1
"(11, 2)","(12, 4)","[(11, 2), (11, 3), (11, 4), (12, 4)]",32,39,15,UCS,c4,h1
"(26, 15)","(17, 10)","[(26, 15), (25, 15), (24, 15), (23, 15), (22, 15), (21, 15), (20, 15), (19, 15), (18, 15), (17, 15), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10)]",140,623,300,UCS,c1,h1
"(26, 15)","(17, 10)","[(26, 15), (25, 15), (24, 15), (23, 15), (22, 15), (21, 15), (20, 15), (19, 15), (18, 15), (18, 14), (17, 14), (17, 13), (17, 12), (17, 11), (17, 10)]",185,720,354,UCS,c2,h1
"(26, 15)","(17, 10)","[(26, 15), (26, 14), (25, 14), (24, 14), (23, 14), (22, 14), (21, 14), (20, 14), (20, 13), (20, 12), (20, 11), (19, 11), (18, 11), (17, 11), (17, 10)]",152,675,326,UCS,c3,h1
"(26, 15)","(17, 10)","[(26, 15), (26, 14), (26, 13), (26, 12), (26, 11), (26, 10), (25, 10), (24, 10), (23, 10), (22, 10), (21, 10), (20, 10), (19, 10), (18, 10), (17, 10)]",115,548,264,UCS,c4,h1
"(0, 12)","(30, 21)","[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (19, 12), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (25, 12), (25, 13), (25, 14), (26, 14), (27, 14), (27, 15), (27, 16), (27, 17), (27, 18), (27, 19), (27, 20), (28, 20), (29, 20), (29, 21), (30, 21)]",390,1763,900,UCS,c1,h1
"(0, 12)","(30, 21)","[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (14, 12), (15, 12), (16, 12), (17, 12), (18, 12), (19, 12), (20, 12), (21, 12), (22, 12), (23, 12), (24, 12), (25, 12), (26, 12), (27, 12), (28, 12), (28, 13), (28, 14), (29, 14), (29, 15), (29, 16), (29, 17), (29, 18), (29, 19), (29, 20), (30, 20), (30, 21)]",540,1798,919,UCS,c2,h1
"(0, 12)","(30, 21)","[(0, 12), (1, 12), (2, 12), (3, 12), (4, 12), (5, 12), (6, 12), (7, 12), (8, 12), (8, 13), (8, 14), (9, 14), (10, 14), (11, 14), (12, 14), (12, 15), (12, 16), (13, 16), (14, 16), (15, 16), (16, 16), (16, 17), (16, 18), (17, 18), (18, 18), (19, 18), (20, 18), (21, 18), (21, 19), (22, 19), (23, 19), (24, 19), (25, 19), (26, 19), (26, 20), (27, 20), (28, 20), (29, 20), (30, 20), (30, 21)]",444,1797,918,UCS,c3,h1
"(0, 12)","(30, 21)","[(0, 12), (0, 13), (0, 14), (1, 14), (2, 14), (3, 14), (4, 14), (5, 14), (6, 14), (7, 14), (8, 14), (9, 14), (10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (15, 15), (15, 16), (15, 17), (16, 17), (17, 17), (18, 17), (19, 17), (20, 17), (21, 17), (22, 17), (22, 18), (22, 19), (22, 20), (22, 21), (23, 21), (24, 21), (25, 21), (26, 21), (27, 21), (28, 21), (29, 21), (30, 21)]",345,1783,910,UCS,c4,h1
"(12, 1)","(27, 27)","[(12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (21, 2), (22, 2), (22, 3), (22, 4), (23, 4), (24, 4), (24, 5), (24, 6), (25, 6), (25, 7), (25, 8), (25, 9), (25, 10), (25, 11), (25, 12), (26, 12), (26, 13), (26, 14), (26, 15), (26, 16), (26, 17), (26, 18), (26, 19), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (27, 24), (27, 25), (27, 26), (27, 27)]",410,1827,939,UCS,c1,h1
"(12, 1)","(27, 27)","[(12, 1), (12, 2), (12, 3), (12, 4), (13, 4), (13, 5), (13, 6), (13, 7), (14, 7), (14, 8), (14, 9), (15, 9), (15, 10), (16, 10), (17, 10), (18, 10), (18, 11), (19, 11), (19, 12), (19, 13), (20, 13), (20, 14), (20, 15), (21, 15), (22, 15), (22, 16), (22, 17), (22, 18), (22, 19), (22, 20), (23, 20), (23, 21), (23, 22), (23, 23), (24, 23), (25, 23), (25, 24), (25, 25), (26, 25), (26, 26), (26, 27), (27, 27)]",485,1823,936,UCS,c2,h1
"(12, 1)","(27, 27)","[(12, 1), (12, 2), (12, 3), (12, 4), (13, 4), (14, 4), (15, 4), (15, 5), (15, 6), (15, 7), (15, 8), (16, 8), (17, 8), (17, 9), (17, 10), (17, 11), (17, 12), (18, 12), (19, 12), (19, 13), (19, 14), (19, 15), (19, 16), (20, 16), (21, 16), (21, 17), (21, 18), (21, 19), (21, 20), (22, 20), (23, 20), (24, 20), (24, 21), (24, 22), (24, 23), (25, 23), (26, 23), (26, 24), (26, 25), (26, 26), (26, 27), (27, 27)]",419,1824,937,UCS,c3,h1
"(12, 1)","(27, 27)","[(12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (18, 7), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (19, 12), (19, 13), (19, 14), (20, 14), (21, 14), (22, 14), (23, 14), (23, 15), (23, 16), (23, 17), (23, 18), (23, 19), (23, 20), (23, 21), (24, 21), (25, 21), (26, 21), (27, 21), (27, 22), (27, 23), (27, 24), (27, 25), (27, 26), (27, 27)]",359,1824,936,UCS,c4,h1
"(4, 7)","(23, 20)","[(4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (13, 7), (13, 8), (14, 8), (14, 9), (15, 9), (16, 9), (16, 10), (16, 11), (16, 12), (16, 13), (16, 14), (17, 14), (17, 15), (17, 16), (17, 17), (17, 18), (17, 19), (17, 20), (18, 20), (19, 20), (20, 20), (21, 20), (22, 20), (23, 20)]",320,1575,800,UCS,c1,h1
"(4, 7)","(23, 20)","[(4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (12, 8), (12, 9), (12, 10), (13, 10), (14, 10), (15, 10), (16, 10), (17, 10), (17, 11), (17, 12), (17, 13), (18, 13), (18, 14), (18, 15), (18, 16), (18, 17), (18, 18), (18, 19), (19, 19), (20, 19), (21, 19), (22, 19), (22, 20), (23, 20)]",415,1574,797,UCS,c2,h1
"(4, 7)","(23, 20)","[(4, 7), (4, 8), (4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 9), (9, 10), (9, 11), (9, 12), (10, 12), (11, 12), (12, 12), (12, 13), (12, 14), (12, 15), (13, 15), (14, 15), (15, 15), (16, 15), (16, 16), (16, 17), (17, 17), (18, 17), (19, 17), (20, 17), (20, 18), (20, 19), (21, 19), (22, 19), (23, 19), (23, 20)]",344,1562,790,UCS,c3,h1
"(4, 7)","(23, 20)","[(4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 11), (12, 11), (13, 11), (14, 11), (15, 11), (16, 11), (16, 12), (16, 13), (16, 14), (16, 15), (17, 15), (18, 15), (19, 15), (20, 15), (21, 15), (22, 15), (22, 16), (22, 17), (22, 18), (22, 19), (22, 20), (23, 20)]",276,1545,781,UCS,c4,h1
"(23, 25)","(0, 21)","[(23, 25), (22, 25), (21, 25), (20, 25), (19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (2, 25), (2, 24), (1, 24), (0, 24), (0, 23), (0, 22), (0, 21)]",270,1414,711,UCS,c1,h1
"(23, 25)","(0, 21)","[(23, 25), (22, 25), (21, 25), (20, 25), (19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (5, 25), (4, 25), (3, 25), (3, 24), (3, 23), (3, 22), (2, 22), (2, 21), (1, 21), (0, 21)]",385,1568,796,UCS,c2,h1
"(23, 25)","(0, 21)","[(23, 25), (22, 25), (21, 25), (20, 25), (19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (14, 24), (13, 24), (12, 24), (11, 24), (10, 24), (10, 23), (10, 22), (9, 22), (8, 22), (7, 22), (6, 22), (5, 22), (5, 21), (4, 21), (3, 21), (2, 21), (1, 21), (0, 21)]",316,1538,779,UCS,c3,h1
"(23, 25)","(0, 21)","[(23, 25), (23, 24), (23, 23), (22, 23), (21, 23), (20, 23), (19, 23), (18, 23), (17, 23), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (9, 23), (8, 23), (7, 23), (7, 22), (7, 21), (6, 21), (5, 21), (4, 21), (3, 21), (2, 21), (1, 21), (0, 21)]",240,1386,694,UCS,c4,h1
"(11, 22)","(14, 24)","[(11, 22), (12, 22), (13, 22), (13, 23), (14, 23), (14, 24)]",50,129,55,UCS,c1,h1
"(11, 22)","(14, 24)","[(11, 22), (12, 22), (13, 22), (13, 23), (13, 24), (14, 24)]",65,129,54,UCS,c2,h1
"(11, 22)","(14, 24)","[(11, 22), (11, 23), (11, 24), (12, 24), (13, 24), (14, 24)]",53,127,54,UCS,c3,h1
"(11, 22)","(14, 24)","[(11, 22), (11, 23), (11, 24), (12, 24), (13, 24), (14, 24)]",53,127,54,UCS,c4,h1
"(12, 30)","(1, 14)","[(12, 30), (11, 30), (10, 30), (9, 30), (8, 30), (7, 30), (6, 30), (6, 29), (6, 28), (6, 27), (6, 26), (6, 25), (6, 24), (6, 23), (6, 22), (6, 21), (6, 20), (6, 19), (5, 19), (4, 19), (4, 18), (3, 18), (2, 18), (2, 17), (1, 17), (1, 16), (1, 15), (1, 14)]",270,1222,611,UCS,c1,h1
"(12, 30)","(1, 14)","[(12, 30), (12, 29), (11, 29), (10, 29), (9, 29), (8, 29), (8, 28), (8, 27), (7, 27), (7, 26), (7, 25), (7, 24), (7, 23), (6, 23), (5, 23), (5, 22), (4, 22), (4, 21), (4, 20), (4, 19), (4, 18), (4, 17), (3, 17), (3, 16), (2, 16), (1, 16), (1, 15), (1, 14)]",325,1312,653,UCS,c2,h1
"(12, 30)","(1, 14)","[(12, 30), (12, 29), (12, 28), (11, 28), (10, 28), (9, 28), (8, 28), (7, 28), (7, 27), (7, 26), (7, 25), (6, 25), (5, 25), (5, 24), (5, 23), (5, 22), (5, 21), (4, 21), (3, 21), (3, 20), (3, 19), (3, 18), (3, 17), (2, 17), (1, 17), (1, 16), (1, 15), (1, 14)]",279,1218,607,UCS,c3,h1
"(12, 30)","(1, 14)","[(12, 30), (12, 29), (12, 28), (12, 27), (12, 26), (12, 25), (12, 24), (11, 24), (10, 24), (9, 24), (8, 24), (7, 24), (6, 24), (5, 24), (5, 23), (5, 22), (5, 21), (5, 20), (5, 19), (5, 18), (5, 17), (4, 17), (3, 17), (2, 17), (1, 17), (1, 16), (1, 15), (1, 14)]",233,1145,574,UCS,c4,h1
"(10, 14)","(26, 18)","[(10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (19, 14), (20, 14), (21, 14), (22, 14), (23, 14), (24, 14), (24, 15), (25, 15), (25, 16), (26, 16), (26, 17), (26, 18)]",200,1391,687,UCS,c1,h1
"(10, 14)","(26, 18)","[(10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (19, 14), (20, 14), (21, 14), (22, 14), (23, 14), (24, 14), (25, 14), (25, 15), (25, 16), (25, 17), (26, 17), (26, 18)]",280,1476,740,UCS,c2,h1
"(10, 14)","(26, 18)","[(10, 14), (11, 14), (12, 14), (13, 14), (14, 14), (15, 14), (16, 14), (17, 14), (18, 14), (18, 15), (18, 16), (19, 16), (20, 16), (21, 16), (22, 16), (22, 17), (22, 18), (23, 18), (24, 18), (25, 18), (26, 18)]",228,1438,716,UCS,c3,h1
"(10, 14)","(26, 18)","[(10, 14), (10, 15), (10, 16), (11, 16), (12, 16), (13, 16), (14, 16), (15, 16), (16, 16), (17, 16), (18, 16), (19, 16), (20, 16), (21, 16), (22, 16), (23, 16), (24, 16), (25, 16), (26, 16), (26, 17), (26, 18)]",184,1420,703,UCS,c4,h1
"(15, 26)","(30, 26)","[(15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (30, 26)]",150,743,359,UCS,c1,h1
"(15, 26)","(30, 26)","[(15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (30, 26)]",225,962,466,UCS,c2,h1
"(15, 26)","(30, 26)","[(15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (30, 26)]",185,870,422,UCS,c3,h1
"(15, 26)","(30, 26)","[(15, 26), (16, 26), (17, 26), (18, 26), (19, 26), (20, 26), (21, 26), (22, 26), (23, 26), (24, 26), (25, 26), (26, 26), (27, 26), (28, 26), (29, 26), (30, 26)]",135,725,351,UCS,c4,h1
"(19, 25)","(3, 13)","[(19, 25), (18, 25), (17, 25), (16, 25), (15, 25), (14, 25), (13, 25), (12, 25), (11, 25), (10, 25), (9, 25), (8, 25), (7, 25), (6, 25), (6, 24), (5, 24), (5, 23), (5, 22), (5, 21), (5, 20), (5, 19), (5, 18), (5, 17), (5, 16), (5, 15), (5, 14), (5, 13), (4, 13), (3, 13)]",280,1553,784,UCS,c1,h1
"(19, 25)","(3, 13)","[(19, 25), (19, 24), (18, 24), (17, 24), (16, 24), (16, 23), (15, 23), (15, 22), (14, 22), (13, 22), (13, 21), (13, 20), (12, 20), (11, 20), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (6, 15), (5, 15), (5, 14), (4, 14), (3, 14), (3, 13)]",360,1631,827,UCS,c2,h1
"(19, 25)","(3, 13)","[(19, 25), (19, 24), (18, 24), (17, 24), (16, 24), (15, 24), (14, 24), (13, 24), (13, 23), (13, 22), (13, 21), (12, 21), (11, 21), (10, 21), (10, 20), (10, 19), (10, 18), (9, 18), (8, 18), (7, 18), (7, 17), (7, 16), (7, 15), (6, 15), (5, 15), (4, 15), (3, 15), (3, 14), (3, 13)]",301,1591,805,UCS,c3,h1
"(19, 25)","(3, 13)","[(19, 25), (19, 24), (19, 23), (19, 22), (19, 21), (19, 20), (18, 20), (17, 20), (16, 20), (15, 20), (14, 20), (13, 20), (12, 20), (11, 20), (10, 20), (9, 20), (9, 19), (9, 18), (9, 17), (9, 16), (9, 15), (8, 15), (7, 15), (6, 15), (5, 15), (4, 15), (3, 15), (3, 14), (3, 13)]",240,1468,738,UCS,c4,h1
